userid,version,sum_gamerounds,retention_1,retention_7,ab_group
5258491,gate_30,12,0,0,control
5258814,gate_30,56,0,0,control
5258888,gate_30,90,0,1,control
5258971,gate_40,156,1,0,treatment
5259044,gate_30,4,1,0,control
5259059,gate_30,13,1,0,control
5259113,gate_40,6,0,0,treatment
5259324,gate_30,123,1,1,control
5259338,gate_30,11,1,1,control
5259452,gate_40,4,0,0,treatment
5259453,gate_40,71,1,0,treatment
5259516,gate_30,17,0,0,control
5259526,gate_30,9,1,0,control
5259615,gate_40,20,1,0,treatment
5259710,gate_30,7,0,0,control
5259910,gate_30,8,0,0,control
5260006,gate_40,10,1,0,treatment
5260090,gate_40,93,1,0,treatment
5260334,gate_30,17,1,0,control
5260346,gate_40,22,1,0,treatment
5260374,gate_40,9,0,1,treatment
5260416,gate_30,9,1,0,control
5260464,gate_40,78,1,1,treatment
5260774,gate_30,95,1,1,control
5260826,gate_40,35,0,0,treatment
5260850,gate_40,27,1,0,treatment
5260866,gate_30,547,1,1,control
5261051,gate_40,10,0,0,treatment
5261168,gate_40,63,1,0,treatment
5261267,gate_30,5,0,0,control
5261313,gate_30,74,1,0,control
5261359,gate_40,35,1,0,treatment
5261726,gate_30,44,1,0,control
5261734,gate_40,9,0,0,treatment
5261745,gate_30,123,1,0,control
5261813,gate_40,0,0,0,treatment
5262327,gate_40,13,1,0,treatment
5262651,gate_40,25,1,0,treatment
5262722,gate_30,93,0,1,control
5262748,gate_40,2,0,0,treatment
5262917,gate_40,19,1,0,treatment
5262989,gate_30,265,1,1,control
5263571,gate_40,98,0,1,treatment
5263740,gate_30,609,1,1,control
5264007,gate_40,3,0,0,treatment
5264154,gate_40,10,0,0,treatment
5264401,gate_40,7,0,0,treatment
5264430,gate_40,36,1,0,treatment
5264463,gate_30,28,1,0,control
5264632,gate_30,30,0,0,control
5264738,gate_30,3,0,0,control
5264755,gate_40,3,1,0,treatment
5264824,gate_40,8,0,0,treatment
5264871,gate_40,11,0,0,treatment
5265076,gate_30,9,0,0,control
5265122,gate_30,116,1,1,control
5265150,gate_40,56,1,1,treatment
5265399,gate_30,2,0,0,control
5265401,gate_30,0,0,0,control
5265509,gate_30,89,1,0,control
5265651,gate_30,208,1,0,control
5265708,gate_30,1,0,0,control
5265869,gate_40,4,1,1,treatment
5265898,gate_30,8,0,0,control
5265925,gate_40,2,0,0,treatment
5266211,gate_40,247,1,0,treatment
5266305,gate_30,17,0,0,control
5266340,gate_30,29,1,0,control
5266494,gate_30,10,1,0,control
5266502,gate_40,13,1,0,treatment
5266648,gate_30,2,0,0,control
5266769,gate_40,45,1,0,treatment
5266778,gate_30,42,1,0,control
5266889,gate_40,7,0,0,treatment
5266945,gate_30,5,0,0,control
5267482,gate_30,24,0,0,control
5267655,gate_30,53,1,0,control
5267778,gate_40,28,0,0,treatment
5267791,gate_40,17,1,0,treatment
5267828,gate_30,22,0,0,control
5267867,gate_40,11,0,0,treatment
5267893,gate_40,3,0,0,treatment
5267966,gate_40,23,0,0,treatment
5268142,gate_40,112,1,0,treatment
5268204,gate_30,18,1,0,control
5268210,gate_30,44,1,1,control
5268297,gate_30,11,0,0,control
5268357,gate_30,57,1,1,control
5268566,gate_40,8,0,0,treatment
5268591,gate_40,5,0,0,treatment
5268963,gate_40,78,1,1,treatment
5269119,gate_30,200,1,1,control
5269353,gate_30,19,1,0,control
5269512,gate_30,4,0,0,control
5269609,gate_40,2,0,0,treatment
5269613,gate_40,16,1,0,treatment
5269829,gate_30,98,1,0,control
5269865,gate_30,4,0,0,control
5269868,gate_40,14,0,0,treatment
5269940,gate_40,4,0,0,treatment
5270169,gate_40,47,1,1,treatment
5270211,gate_40,6,1,0,treatment
5270280,gate_40,156,1,1,treatment
5270451,gate_40,0,0,0,treatment
5270513,gate_30,149,0,1,control
5270753,gate_40,3,0,0,treatment
5270760,gate_30,482,1,1,control
5270966,gate_40,151,1,1,treatment
5271260,gate_30,5,0,0,control
5271267,gate_40,18,1,0,treatment
5271300,gate_30,5,1,0,control
5271355,gate_30,4,0,0,control
5271423,gate_30,2,1,0,control
5271426,gate_40,32,0,0,treatment
5271664,gate_40,3,0,0,treatment
5271668,gate_30,23,0,0,control
5271711,gate_30,3,0,0,control
5271761,gate_30,36,0,0,control
5271938,gate_30,12,1,0,control
5272056,gate_30,4,0,0,control
5272118,gate_40,18,1,0,treatment
5272243,gate_30,528,1,1,control
5272304,gate_30,2,0,0,control
5272390,gate_30,19,0,0,control
5272604,gate_30,5,0,0,control
5272614,gate_40,34,1,0,treatment
5272697,gate_40,56,1,1,treatment
5272883,gate_40,13,0,0,treatment
5273078,gate_40,48,1,0,treatment
5273107,gate_40,4,1,0,treatment
5273294,gate_30,8,0,1,control
5273408,gate_40,23,1,0,treatment
5273432,gate_30,1,0,0,control
5273748,gate_40,4,0,0,treatment
5273848,gate_40,22,1,0,treatment
5273915,gate_40,224,0,1,treatment
5274046,gate_30,55,1,1,control
5274123,gate_40,64,1,1,treatment
5274161,gate_30,186,1,1,control
5274260,gate_30,50,0,0,control
5274465,gate_40,5,0,0,treatment
5274499,gate_40,6,0,0,treatment
5274525,gate_40,121,1,0,treatment
5274543,gate_40,0,0,0,treatment
5274720,gate_30,3,1,0,control
5274779,gate_40,7,0,0,treatment
5274791,gate_30,55,1,0,control
5274793,gate_30,15,0,0,control
5274882,gate_30,62,0,1,control
5274902,gate_40,60,1,0,treatment
5274924,gate_30,13,0,0,control
5275080,gate_30,5,0,0,control
5275169,gate_30,35,1,0,control
5275276,gate_40,10,0,0,treatment
5275369,gate_30,40,1,0,control
5275430,gate_40,11,0,0,treatment
5275491,gate_40,0,0,0,treatment
5275575,gate_30,4,0,0,control
5275734,gate_30,7,0,0,control
5275803,gate_30,51,1,0,control
5275869,gate_30,1,0,0,control
5275885,gate_30,63,1,1,control
5275995,gate_40,2,0,0,treatment
5276031,gate_30,104,1,0,control
5276033,gate_40,43,0,0,treatment
5276047,gate_40,183,1,1,treatment
5276240,gate_30,120,0,0,control
5276743,gate_40,9,0,0,treatment
5276945,gate_30,1,0,0,control
5277016,gate_30,13,0,0,control
5277082,gate_30,36,0,0,control
5277273,gate_40,17,0,0,treatment
5277323,gate_30,2,0,0,control
5277471,gate_40,43,1,0,treatment
5277484,gate_40,8,0,0,treatment
5277621,gate_30,5,0,0,control
5277696,gate_30,3,1,0,control
5277990,gate_40,53,1,0,treatment
5278037,gate_30,29,0,0,control
5278050,gate_30,0,0,0,control
5278055,gate_40,13,1,0,treatment
5278176,gate_40,2,0,0,treatment
5278254,gate_30,5,0,0,control
5278305,gate_30,8,0,0,control
5278486,gate_30,11,0,0,control
5278534,gate_40,2,0,0,treatment
5278738,gate_30,26,0,1,control
5278827,gate_40,6,0,0,treatment
5279018,gate_30,144,1,1,control
5279034,gate_30,62,1,1,control
5279104,gate_40,66,1,0,treatment
5279208,gate_40,361,1,1,treatment
5279237,gate_40,60,1,0,treatment
5279349,gate_30,233,0,1,control
5279907,gate_30,24,0,0,control
5280089,gate_40,2,0,0,treatment
5280093,gate_40,65,1,1,treatment
5280154,gate_30,73,0,1,control
5280169,gate_40,172,1,0,treatment
5280260,gate_40,3,0,0,treatment
5280310,gate_40,25,0,0,treatment
5280503,gate_40,2,0,0,treatment
5280524,gate_30,12,0,0,control
5280533,gate_30,71,1,1,control
5280875,gate_40,5,0,0,treatment
5280917,gate_40,43,0,0,treatment
5281104,gate_40,9,0,0,treatment
5281155,gate_30,23,1,1,control
5281484,gate_40,8,0,0,treatment
5281514,gate_40,52,1,0,treatment
5281558,gate_40,2,0,0,treatment
5281589,gate_30,30,1,0,control
5281594,gate_30,1,0,0,control
5281630,gate_30,88,0,0,control
5281635,gate_40,3,0,0,treatment
5281789,gate_30,44,1,0,control
5281849,gate_30,7,0,0,control
5281877,gate_40,8,0,0,treatment
5282006,gate_40,0,0,0,treatment
5282139,gate_40,55,1,0,treatment
5282188,gate_40,14,1,0,treatment
5282213,gate_30,22,0,0,control
5282432,gate_30,9,1,0,control
5282480,gate_30,114,1,1,control
5282556,gate_30,195,1,1,control
5282559,gate_40,33,0,0,treatment
5282587,gate_30,9,0,1,control
5282684,gate_30,3,0,0,control
5282824,gate_30,2,0,0,control
5282826,gate_40,8,0,0,treatment
5282828,gate_30,2,0,0,control
5282874,gate_30,8,0,0,control
5282997,gate_30,65,1,1,control
5283158,gate_40,70,1,0,treatment
5283182,gate_30,2,0,0,control
5283268,gate_30,140,0,0,control
5283427,gate_30,60,1,0,control
5283515,gate_30,28,0,0,control
5283676,gate_30,38,1,0,control
5283913,gate_30,451,1,1,control
5284259,gate_30,10,0,0,control
5284531,gate_40,323,1,1,treatment
5284718,gate_40,2,0,0,treatment
5284846,gate_30,694,1,1,control
5284881,gate_30,52,1,0,control
5284917,gate_30,225,0,1,control
5284961,gate_40,12,1,0,treatment
5285147,gate_40,6,0,0,treatment
5285161,gate_40,828,1,1,treatment
5285176,gate_40,3,0,0,treatment
5285280,gate_40,45,1,0,treatment
5285321,gate_30,36,1,0,control
5285586,gate_30,5,0,0,control
5285641,gate_30,10,1,0,control
5286017,gate_40,0,0,0,treatment
5286274,gate_30,27,1,0,control
5286275,gate_40,90,1,0,treatment
5286438,gate_40,7,0,0,treatment
5286651,gate_30,3,0,0,control
5286663,gate_30,9,0,0,control
5286898,gate_30,1,0,0,control
5287181,gate_30,53,1,1,control
5287746,gate_40,40,0,0,treatment
5287837,gate_30,12,0,0,control
5288097,gate_40,14,1,0,treatment
5288217,gate_30,2,0,0,control
5288398,gate_30,94,1,0,control
5288444,gate_40,3,0,0,treatment
5288461,gate_40,2,0,0,treatment
5288721,gate_40,5,0,0,treatment
5288728,gate_40,368,1,1,treatment
5288766,gate_40,54,1,1,treatment
5289083,gate_40,10,0,0,treatment
5289090,gate_30,4,0,0,control
5289271,gate_30,7,0,0,control
5289312,gate_40,1,0,0,treatment
5289473,gate_40,12,0,0,treatment
5289475,gate_30,40,0,1,control
5289538,gate_40,1,0,0,treatment
5289541,gate_30,38,1,1,control
5289544,gate_40,24,1,0,treatment
5289761,gate_30,3,0,0,control
5289931,gate_30,139,1,0,control
5290030,gate_30,117,1,0,control
5290067,gate_40,7,0,0,treatment
5290085,gate_30,4,0,0,control
5290118,gate_30,91,1,1,control
5290437,gate_30,34,1,0,control
5290489,gate_30,164,0,0,control
5290562,gate_40,130,1,1,treatment
5290611,gate_40,2,0,0,treatment
5290727,gate_40,77,1,1,treatment
5290781,gate_30,17,1,0,control
5290862,gate_30,21,0,0,control
5290959,gate_40,231,1,0,treatment
5290986,gate_30,27,1,1,control
5291171,gate_30,30,0,0,control
5291204,gate_40,52,0,0,treatment
5291665,gate_30,140,1,0,control
5291727,gate_40,13,1,0,treatment
5291816,gate_40,44,0,0,treatment
5292170,gate_30,1,0,0,control
5292430,gate_40,6,0,0,treatment
5292473,gate_30,3,0,0,control
5292537,gate_30,1,0,0,control
5292599,gate_40,9,0,0,treatment
5292609,gate_40,97,1,1,treatment
5292633,gate_40,0,0,0,treatment
5292727,gate_30,6,0,0,control
5292821,gate_30,359,1,1,control
5292866,gate_30,118,1,1,control
5292876,gate_30,4,0,0,control
5293143,gate_40,60,1,1,treatment
5293334,gate_40,7,0,0,treatment
5293335,gate_30,63,1,0,control
5293340,gate_30,31,1,0,control
5293444,gate_30,5,0,0,control
5293545,gate_30,1,1,0,control
5293576,gate_30,1,0,0,control
5293690,gate_40,0,0,0,treatment
5293858,gate_30,33,1,0,control
5293928,gate_40,1,0,0,treatment
5294250,gate_30,45,1,0,control
5294262,gate_40,5,1,0,treatment
5294415,gate_40,3,0,0,treatment
5294839,gate_40,29,1,0,treatment
5294964,gate_30,2,0,0,control
5294978,gate_40,4,0,0,treatment
5294987,gate_40,66,1,0,treatment
5295063,gate_30,4,0,0,control
5295101,gate_30,2,0,0,control
5295333,gate_40,2,0,0,treatment
5295374,gate_30,19,1,0,control
5295562,gate_30,60,1,0,control
5295616,gate_30,81,1,1,control
5295682,gate_30,2,1,0,control
5295704,gate_30,1,0,0,control
5295906,gate_40,2,0,1,treatment
5295972,gate_30,76,1,1,control
5296054,gate_30,4,0,0,control
5296055,gate_30,7,0,0,control
5296096,gate_30,538,1,1,control
5296213,gate_40,118,1,1,treatment
5296576,gate_30,23,0,0,control
5296609,gate_30,30,1,1,control
5296764,gate_40,2,0,0,treatment
5296904,gate_40,2,0,0,treatment
5296961,gate_40,10,0,0,treatment
5296968,gate_40,20,1,0,treatment
5297117,gate_40,19,1,0,treatment
5297147,gate_40,20,1,0,treatment
5297245,gate_30,4,0,0,control
5297280,gate_30,11,1,0,control
5297284,gate_30,7,0,0,control
5297310,gate_30,6,0,0,control
5297447,gate_40,2,0,0,treatment
5297461,gate_30,176,1,1,control
5297574,gate_40,36,1,0,treatment
5297616,gate_30,411,1,1,control
5297764,gate_40,4,0,0,treatment
5297852,gate_40,0,1,0,treatment
5297876,gate_40,3,1,0,treatment
5297939,gate_30,12,0,0,control
5297958,gate_40,27,0,0,treatment
5298013,gate_40,4,0,0,treatment
5298153,gate_30,2,0,0,control
5298186,gate_30,155,1,0,control
5298226,gate_40,65,0,0,treatment
5298255,gate_30,1,0,0,control
5298265,gate_40,4,0,0,treatment
5298269,gate_30,2,0,0,control
5298301,gate_40,9,0,0,treatment
5298361,gate_40,7,1,0,treatment
5298557,gate_40,8,0,0,treatment
5298619,gate_30,3,0,0,control
5298706,gate_30,1,0,0,control
5298811,gate_40,21,0,0,treatment
5298815,gate_30,32,1,0,control
5298830,gate_30,4,0,0,control
5299062,gate_40,135,1,1,treatment
5299115,gate_40,4,0,0,treatment
5299589,gate_40,14,1,0,treatment
5299590,gate_40,3,0,0,treatment
5299732,gate_30,13,1,0,control
5299896,gate_30,5,0,0,control
5299935,gate_30,2,0,0,control
5300095,gate_40,23,1,0,treatment
5300185,gate_40,47,0,0,treatment
5300421,gate_40,111,1,0,treatment
5300478,gate_30,21,0,0,control
5300609,gate_30,17,1,0,control
5300780,gate_40,13,1,0,treatment
5300847,gate_40,9,0,0,treatment
5301164,gate_40,1,0,0,treatment
5301171,gate_30,111,1,1,control
5301351,gate_30,41,0,0,control
5301527,gate_40,21,1,0,treatment
5301658,gate_30,29,0,0,control
5301749,gate_30,19,0,0,control
5301825,gate_40,113,1,0,treatment
5302033,gate_30,35,1,0,control
5302034,gate_30,33,0,0,control
5302036,gate_40,17,0,0,treatment
5302039,gate_40,15,0,0,treatment
5302104,gate_40,306,1,1,treatment
5302710,gate_40,47,1,0,treatment
5303001,gate_30,10,0,0,control
5303037,gate_40,24,1,0,treatment
5303219,gate_40,14,1,0,treatment
5303293,gate_30,36,1,0,control
5303294,gate_40,16,0,0,treatment
5303310,gate_30,42,1,0,control
5303358,gate_40,49,1,0,treatment
5303453,gate_30,1,0,0,control
5303518,gate_40,20,1,0,treatment
5303610,gate_30,4,0,0,control
5303637,gate_30,48,1,0,control
5303675,gate_30,18,0,0,control
5303809,gate_40,2,0,0,treatment
5303937,gate_30,6,0,0,control
5304077,gate_30,1,0,0,control
5304229,gate_30,41,1,1,control
5304593,gate_30,6,0,0,control
5304752,gate_30,32,1,0,control
5305149,gate_30,3,0,0,control
5305223,gate_40,65,1,0,treatment
5305371,gate_40,6,0,0,treatment
5305533,gate_30,6,0,0,control
5305840,gate_30,79,1,0,control
5305902,gate_30,43,1,1,control
5305909,gate_30,147,1,0,control
5305940,gate_40,264,1,1,treatment
5305961,gate_30,2,0,0,control
5306133,gate_40,19,1,0,treatment
5306296,gate_40,38,1,0,treatment
5306367,gate_30,46,1,0,control
5306697,gate_30,1,0,0,control
5306816,gate_30,35,1,1,control
5306820,gate_30,2,0,0,control
5306892,gate_40,87,1,1,treatment
5306909,gate_40,8,1,0,treatment
5306998,gate_30,11,1,0,control
5307218,gate_40,7,0,0,treatment
5307258,gate_30,11,0,0,control
5307400,gate_40,20,1,0,treatment
5307417,gate_40,6,0,0,treatment
5307504,gate_30,5,0,0,control
5307715,gate_40,197,1,1,treatment
5307864,gate_30,40,1,0,control
5307950,gate_30,131,1,0,control
5308020,gate_40,17,1,0,treatment
5308071,gate_30,4,1,0,control
5308204,gate_40,19,0,0,treatment
5308293,gate_30,39,1,1,control
5308311,gate_30,97,0,1,control
5308322,gate_40,0,0,0,treatment
5308548,gate_40,33,1,0,treatment
5308561,gate_30,9,1,0,control
5308750,gate_30,58,1,0,control
5308929,gate_40,9,1,0,treatment
5308937,gate_40,17,0,0,treatment
5309034,gate_40,8,0,0,treatment
5309236,gate_40,6,0,0,treatment
5309352,gate_40,0,0,0,treatment
5309368,gate_40,11,0,1,treatment
5309464,gate_40,2,0,0,treatment
5309698,gate_30,7,0,0,control
5309728,gate_40,42,0,1,treatment
5309980,gate_30,90,1,0,control
5309992,gate_40,62,1,0,treatment
5310027,gate_30,51,1,1,control
5310034,gate_40,395,1,1,treatment
5310054,gate_30,7,0,1,control
5310060,gate_30,0,0,0,control
5310114,gate_30,33,1,0,control
5310507,gate_40,2,0,0,treatment
5310730,gate_30,17,1,0,control
5310768,gate_40,11,0,0,treatment
5310826,gate_40,2,0,0,treatment
5310861,gate_40,17,0,0,treatment
5311087,gate_40,1,1,0,treatment
5311204,gate_40,2,0,0,treatment
5311232,gate_40,9,0,0,treatment
5311256,gate_40,2,0,0,treatment
5311329,gate_40,2,0,0,treatment
5311382,gate_30,1,0,0,control
5311385,gate_40,1,0,0,treatment
5311432,gate_40,4,0,0,treatment
5311506,gate_30,5,1,0,control
5311528,gate_30,1,0,0,control
5311592,gate_40,6,1,0,treatment
5311619,gate_40,9,0,0,treatment
5311714,gate_40,13,0,0,treatment
5311744,gate_40,2,0,0,treatment
5311840,gate_30,2,0,0,control
5311920,gate_40,0,0,0,treatment
5311995,gate_30,6,0,0,control
5312049,gate_40,17,1,0,treatment
5312055,gate_30,4,0,0,control
5312062,gate_40,2,0,0,treatment
5312080,gate_30,4,0,0,control
5312086,gate_40,68,0,1,treatment
5312294,gate_30,5,1,0,control
5312882,gate_40,61,1,0,treatment
5313030,gate_40,27,1,0,treatment
5313285,gate_40,43,0,0,treatment
5313409,gate_40,18,0,0,treatment
5313413,gate_30,209,1,1,control
5313701,gate_40,61,1,0,treatment
5313730,gate_40,375,0,1,treatment
5313977,gate_40,292,1,1,treatment
5314064,gate_40,3,0,0,treatment
5314147,gate_40,34,1,0,treatment
5314170,gate_40,0,0,0,treatment
5314237,gate_40,0,0,0,treatment
5314306,gate_30,32,1,0,control
5314318,gate_40,7,0,0,treatment
5314546,gate_40,83,1,0,treatment
5314590,gate_30,30,1,0,control
5314823,gate_40,1,0,0,treatment
5314873,gate_30,24,0,0,control
5314946,gate_40,22,0,0,treatment
5315061,gate_40,118,1,0,treatment
5315123,gate_30,38,0,1,control
5315169,gate_40,12,1,0,treatment
5315375,gate_40,8,1,0,treatment
5315395,gate_30,87,1,1,control
5315422,gate_30,14,1,0,control
5315440,gate_40,5,0,0,treatment
5315485,gate_40,3,0,0,treatment
5315627,gate_30,58,1,0,control
5315652,gate_30,3,0,0,control
5315716,gate_40,1,0,0,treatment
5315727,gate_30,5,0,0,control
5315792,gate_40,30,1,0,treatment
5315964,gate_40,3,0,0,treatment
5316124,gate_40,0,0,0,treatment
5316291,gate_40,17,1,1,treatment
5316322,gate_40,3,0,0,treatment
5316484,gate_30,1,0,0,control
5316575,gate_40,77,0,1,treatment
5316594,gate_30,326,1,1,control
5316692,gate_40,12,1,0,treatment
5316724,gate_40,15,1,0,treatment
5317005,gate_40,22,1,0,treatment
5317091,gate_40,349,1,1,treatment
5317104,gate_40,0,0,0,treatment
5317119,gate_30,288,0,1,control
5317316,gate_40,48,0,0,treatment
5317416,gate_30,135,1,1,control
5317607,gate_40,14,0,0,treatment
5317744,gate_40,39,1,0,treatment
5317884,gate_30,332,1,1,control
5317939,gate_40,52,1,0,treatment
5318142,gate_40,5,0,0,treatment
5318170,gate_40,1,0,0,treatment
5318177,gate_30,0,0,0,control
5318215,gate_30,1,0,0,control
5318392,gate_40,16,0,0,treatment
5318466,gate_40,10,0,0,treatment
5318689,gate_40,286,1,1,treatment
5318713,gate_40,62,0,0,treatment
5318841,gate_40,19,0,0,treatment
5318857,gate_40,10,0,0,treatment
5319253,gate_30,2,0,0,control
5319453,gate_30,9,0,0,control
5319576,gate_40,243,1,1,treatment
5319705,gate_30,7,0,0,control
5319770,gate_40,5,1,1,treatment
5319865,gate_30,68,1,0,control
5319951,gate_30,6,0,0,control
5320253,gate_40,38,0,0,treatment
5320309,gate_30,105,1,1,control
5320313,gate_40,29,0,0,treatment
5320520,gate_40,81,1,1,treatment
5320656,gate_40,51,0,0,treatment
5320716,gate_40,11,1,0,treatment
5321088,gate_30,12,0,0,control
5321135,gate_40,6,0,0,treatment
5321216,gate_40,16,1,0,treatment
5321496,gate_30,94,0,0,control
5321567,gate_30,13,1,0,control
5321672,gate_30,42,1,0,control
5321815,gate_40,25,0,0,treatment
5321840,gate_30,45,1,1,control
5321867,gate_40,34,1,1,treatment
5321979,gate_40,14,0,0,treatment
5321990,gate_40,14,1,1,treatment
5322374,gate_30,50,1,0,control
5322602,gate_30,410,1,1,control
5322827,gate_30,65,1,1,control
5323481,gate_40,9,0,0,treatment
5323722,gate_40,49,0,0,treatment
5323753,gate_30,17,1,0,control
5324014,gate_40,1,0,0,treatment
5324024,gate_30,5,0,0,control
5324243,gate_30,8,0,0,control
5324385,gate_40,0,0,0,treatment
5324386,gate_30,12,0,0,control
5324437,gate_30,40,1,0,control
5324527,gate_30,33,0,0,control
5324585,gate_30,4,0,0,control
5324795,gate_40,1,0,0,treatment
5325071,gate_40,8,0,0,treatment
5325137,gate_30,5,1,0,control
5325172,gate_30,8,0,0,control
5325259,gate_40,2,0,0,treatment
5325465,gate_30,125,1,0,control
5325539,gate_40,41,1,0,treatment
5325621,gate_40,1,0,0,treatment
5325742,gate_40,9,0,0,treatment
5325946,gate_40,3,1,0,treatment
5325983,gate_40,1,0,0,treatment
5326050,gate_40,15,0,0,treatment
5326350,gate_30,16,1,0,control
5326388,gate_40,10,0,0,treatment
5326414,gate_40,47,0,0,treatment
5326459,gate_30,25,1,0,control
5326487,gate_40,1,0,0,treatment
5326570,gate_40,2,0,0,treatment
5326647,gate_30,28,0,1,control
5326936,gate_40,0,0,0,treatment
5327112,gate_40,43,1,0,treatment
5327288,gate_40,3,0,0,treatment
5327596,gate_40,4,0,0,treatment
5327628,gate_30,80,0,1,control
5327736,gate_30,23,1,1,control
5327866,gate_30,165,0,0,control
5328283,gate_40,23,0,0,treatment
5328291,gate_30,15,0,0,control
5328383,gate_30,17,1,0,control
5328485,gate_30,9,0,0,control
5328510,gate_30,35,0,1,control
5328549,gate_40,23,0,0,treatment
5328693,gate_30,4,0,0,control
5328862,gate_40,5,0,0,treatment
5329008,gate_40,4,0,0,treatment
5329250,gate_30,9,0,0,control
5329307,gate_40,7,0,0,treatment
5329513,gate_40,149,1,1,treatment
5329637,gate_40,14,1,0,treatment
5329712,gate_40,0,0,0,treatment
5329800,gate_30,263,1,1,control
5329937,gate_40,7,0,1,treatment
